Text,Binary Language
le voci di wikipedia sono state citate nelle enhanced perspectives abstract delle più recenti ed entusiasmanti ricerche scientifiche disponibili on line sul sito di science,1
il primo di tali abstract ad avere un link a wikipedia fu a white collar protein senses blue light linden e da allora altre ne seguirono,1
tali collegamenti tuttavia sono proposti al lettore solo come letture supplementari e non come fonti usate dall autore dell articolo e le enhanced perspectives non sono pensate per servire esse stesse da materiale di riferimento,1
in un articolo del the faithbased encyclopedia l enciclopedia basata sulla fiducia l ex direttore della britannica robert mchenry criticò l approccio wiki sostenendo che per quanto vicina in qualche momento della sua vita al raggiungimento della credibilità una voce di wikipedia è sempre aperta a qualche ficcanaso poco informato o semi acculturato l utente che visita wikipedia per apprendere qualche argomento per confermare qualche dato di fatto è piuttosto nella posizione dell avventore di un bagno pubblico,1
potrebbe essere palesemente sporco così che egli sa di dover fare molta attenzione o potrebbe sembrare discretamente pulito così che egli potrebbe farsi cullare dal falso senso di sicurezza,1
ciò che certamente non può sapere è chi ha usato i servizi prima di lui,1
per rispondere a tale critica sono stati proposti metodi per indicare l origine del materiale nelle voci di wikipedia,1
l idea è di fornire una provenienza della fonte su ciascun intervallo del testo di una voce e una provenienza temporale per indicarne l annata,1
in questo modo il lettore può conoscere chi ha usato i servizi prima di lui e quanto tempo la comunità ha impiegato per elaborare e giudicare le informazioni contenute in una voce allo scopo di fornire una calibratura sul senso di sicurezza,1
comunque queste proposte riguardanti la provenienza sono abbastanza controverse,1
uno degli ideatori del progetto larry sanger criticò wikipedia nel per la sua supposta filosofia antielitaria di attivo disprezzo per la competenza,1
il processo di redazione di wikipedia presuppone che l esposizione di una voce a molti utenti conduca con il tempo di per sé all accuratezza,1
facendo riferimento alla legge di linus sullo sviluppo open source sanger aveva in passato sostenuto che dati sufficienti occhi tutti gli errori sono superficiali,1
jōichi itō personaggio di spicco del mondo tecnologico ha poi scritto a proposito dell autorità in wikipedia che sebbene dipenda un po dall argomento l interrogativo è se qualcosa sia con tutta probabilità vera quando provenga da una fonte il cui curriculum suoni autorevole oppure da una fonte che sia stata esaminata da centinaia di migliaia di persone con la capacità di commentare e sia sopravvissuta,1
al contrario in un test informale sulla capacità di wikipedia di individuare informazioni errate l autore sottolineò che il processo usato in wikipedia non è realmente un meccanismo in grado di verificare i fatti tanto quanto lo sarebbe un meccanismo di voto e che un materiale che non apparisse apertamente falso verrebbe accettato come vero,1
wikipedia è stata accusata di insufficienza nella conoscenza a causa della sua natura volontaria e di riflettere i pregiudizi sistemici dei suoi collaboratori,1
il redattore capo della britannica dale hoiberg ha commentato che le persone scrivono di cose alle quali sono interessate perciò molti argomenti non vengono coperti e le notizie di attualità sono trattate con molto dettaglio,1
nell edizione inglese di wikipedia la voce sull uragano frances è lunga cinque volte quella sull arte cinese e la voce sulla soap opera coronation street è lunga il doppio di quella sul primo ministro inglese tony blair l ex redattore capo di nupedia larry sanger affermò nel che quando si tratta di argomenti relativamente specializzati al di fuori degli interessi di molti dei collaboratori la credibilità del progetto è molto irregolare,1
wikipedia è stata elogiata poiché come wiki permette alle voci di essere aggiornate o create in risposta ad avvenimenti di attualità,1
per esempio la voce sul maremoto dell oceano indiano nella sua edizione inglese venne citata spesso dalla stampa poco dopo l episodio,1
i suoi redattori hanno anche affermato che wikipedia come sito web è capace di includere voci su un più ampio numero di argomenti di quanto potrebbe fare un enciclopedia stampata,1
la rivista di informatica tedesca c t nell ottobre ha fatto un confronto tra le enciclopedie brockhaus premium microsoft encarta e wikipedia,1
degli esperti hanno valutato voci in varie discipline,1
nel punteggio complessivo wikipedia ha ottenuto punti su la brockhaus premium e microsoft encarta,1
in un analisi sulle enciclopedie online i professori della indiana university emigh e herring hanno poi sostenuto che wikipedia apporta miglioramenti alle tradizionali fonti di informazione specialmente per le aree in cui è forte come tecnologia e avvenimenti d attualità,1
alla fine del è sorta una controversia dopo che il giornalista john seigenthaler sr aveva notato come la sua biografia fosse stata vandalizzata inserendo informazioni false,1
ciò ha portato alla decisione di restringere nell edizione di wikipedia in inglese la possibilità di creare nuove voci ai soli utenti registrati,1
la rivista scientifica nature nel riportava anche in risposta al caso seigenthaler i risultati di uno studio comparato secondo cui le voci scientifiche in wikipedia erano comparabili in accuratezza a quelle presenti nell enciclopedia britannica sull edizione inglese di wikipedia furono riscontrati una media di errori per voce contro i della britannica,1
la ricerca di nature fece notevole scalpore nei media dai quali è stata spesso citata come dimostrazione dell efficacia dei progetti basati sul crowdsourcing,1
secondo un nuovo studio condotto nel dalla società epic e da alcuni ricercatori dell università di oxford wikipedia è divenuta più precisa documentata e aggiornata rispetto alla britannica,1
tra il dicembre e il gennaio l edizione in lingua italiana di wikipedia è stata sottoposta a un esperimento da parte del settimanale l espresso che ha inserito volutamente quattro errori in altrettante voci dell enciclopedia álvaro recoba ugo foscolo giovanni spadolini georg hegel e una voce del tutto inventata su un inesistente poeta di nome carlo zamolli,1
la voce álvaro recoba è stata corretta in poco più di un ora,1
la voce georg hegel è stata corretta dopo dieci giorni,1
le altre due voci contenenti gli inserimenti errati e la voce inventata sono state corrette solo dopo l uscita del settimanale nelle edicole,1
come ulteriore esempio una voce intitolata elia spallanzani del tutto inventata inserita l gennaio non è stata corretta fino al maggio nel corso della procedura di cancellazione la voce è stata modificata in modo da chiarire che si trattava di una biografia immaginaria,1
nel suo pamphlet sulla specializzazione frammentazione e disgregazione del sapere lucio russo conclude non è facile prevedere l esito dell esperimento sociologicoculturale di massa di wikipedia ma credo che in ogni caso questo tentativo di ricostruire dal basso uno strumento condivisibile di conoscenza al quale stanno partecipando milioni di volontari di tutto il mondo costituisca un esperienza da cui non si potrà prescindere in futuro e autorizza qualche timida speranza wikipedia ha vinto due premi importanti nel maggio il primo è stato un golden nica per le comunità digitali all interno del prix ars electronica di linz in austria in cui annualmente sono consegnati premi nel campo dell arte elettronica ed interattiva dell animazione al computer della cultura digitale e della musica,1
questo premio fu accompagnato da un finanziamento di euro e da un invito a presenziare al pae cyberarts festival di quell anno,1
il secondo è stato un webby award premio annuale per i migliori siti web proposto dalla giuria per la categoria comunità,1
wikipedia è anche stata nominata per il premio della categoria migliori attività,1
nel settembre l edizione giapponese di wikipedia ha ottenuto un premio per la creazione web dalla associazione inserzionisti del giappone,1
questo premio normalmente consegnato a singole persone che si sono distinte per il loro contributo al web in giapponese è stato ritirato da un collaboratore di lunga data per conto del progetto,1
wikipedia ha ricevuto plausi da fonti giornalistiche quali bbc news usa today the economist newsweek businessweek il chicago suntimes time magazine e wired magazinesenza fonte,1
a dicembre la wikipedia in italiano ha ricevuto due premi nell ambito del premio www organizzato da il sole ore nell edizione dello stesso premio si aggiudica la categoria portali siti di informazione community,1
nel il lancio di wikipedia avvenuto nel è stato inserito da webby awards nei momenti più importanti per internet nell ultimo decennio,1
